sensor_id,event_time,vehicle_count,avg_speed,congestion_index,traffic_status,hour_of_day
J1_Galle_Road,2026-05-09 01:26:13.128386,53,52,1.02,False,1
J2_Duplication_Road,2026-05-09 01:26:13.129103,56,22,2.55,False,1
J3_Baseline_Road,2026-05-09 01:26:13.129363,21,25,0.84,False,1
J4_Marine_Drive,2026-05-09 01:26:13.129560,38,52,0.73,False,1
J1_Galle_Road,2026-05-09 01:26:15.130655,67,17,3.94,False,1
J2_Duplication_Road,2026-05-09 01:26:15.131415,47,35,1.34,False,1
J3_Baseline_Road,2026-05-09 01:26:15.131922,45,15,3.0,False,1
J4_Marine_Drive,2026-05-09 01:26:15.132292,15,49,0.31,False,1
J1_Galle_Road,2026-05-09 01:26:17.136161,43,34,1.26,False,1
J2_Duplication_Road,2026-05-09 01:26:17.136933,89,36,2.47,False,1
J3_Baseline_Road,2026-05-09 01:26:17.137240,29,56,0.52,False,1
J4_Marine_Drive,2026-05-09 01:26:17.137526,44,50,0.88,False,1
J1_Galle_Road,2026-05-09 01:26:19.143741,79,58,1.36,False,1
J2_Duplication_Road,2026-05-09 01:26:19.144586,82,45,1.82,False,1
J3_Baseline_Road,2026-05-09 01:26:19.144966,68,43,1.58,False,1
J4_Marine_Drive,2026-05-09 01:26:19.145271,55,36,1.53,False,1
J1_Galle_Road,2026-05-09 01:26:21.147698,46,25,1.84,False,1
J2_Duplication_Road,2026-05-09 01:26:21.149463,44,49,0.9,False,1
J3_Baseline_Road,2026-05-09 01:26:21.150378,37,33,1.12,False,1
J4_Marine_Drive,2026-05-09 01:26:21.150860,25,40,0.62,False,1
J1_Galle_Road,2026-05-09 01:26:23.152756,45,7,6.43,True,1
J2_Duplication_Road,2026-05-09 01:26:23.153404,85,15,5.67,False,1
J3_Baseline_Road,2026-05-09 01:26:23.153730,68,30,2.27,False,1
J4_Marine_Drive,2026-05-09 01:26:23.153965,35,31,1.13,False,1
J1_Galle_Road,2026-05-09 01:26:25.157397,63,16,3.94,False,1
J2_Duplication_Road,2026-05-09 01:26:25.161511,90,50,1.8,False,1
J3_Baseline_Road,2026-05-09 01:26:25.162154,53,53,1.0,False,1
J4_Marine_Drive,2026-05-09 01:26:25.162507,25,36,0.69,False,1
J1_Galle_Road,2026-05-09 01:26:27.171548,70,45,1.56,False,1
J2_Duplication_Road,2026-05-09 01:26:27.172611,72,47,1.53,False,1
J3_Baseline_Road,2026-05-09 01:26:27.208392,76,57,1.33,False,1
J4_Marine_Drive,2026-05-09 01:26:27.210656,33,37,0.89,False,1
J1_Galle_Road,2026-05-09 01:26:29.217167,65,32,2.03,False,1
J2_Duplication_Road,2026-05-09 01:26:29.221814,87,6,14.5,True,1
J3_Baseline_Road,2026-05-09 01:26:29.222452,52,56,0.93,False,1
J4_Marine_Drive,2026-05-09 01:26:29.222736,14,53,0.26,False,1
J1_Galle_Road,2026-05-09 01:26:31.224502,56,54,1.04,False,1
J2_Duplication_Road,2026-05-09 01:26:31.231274,58,46,1.26,False,1
J3_Baseline_Road,2026-05-09 01:26:31.237492,77,9,8.56,True,1
J4_Marine_Drive,2026-05-09 01:26:31.238311,14,35,0.4,False,1
J1_Galle_Road,2026-05-09 01:26:33.247648,84,55,1.53,False,1
J2_Duplication_Road,2026-05-09 01:26:33.248763,64,46,1.39,False,1
J3_Baseline_Road,2026-05-09 01:26:33.249033,42,18,2.33,False,1
J4_Marine_Drive,2026-05-09 01:26:33.249242,63,19,3.32,False,1
J1_Galle_Road,2026-05-09 01:26:35.254558,101,59,1.71,False,1
J2_Duplication_Road,2026-05-09 01:26:35.283984,52,41,1.27,False,1
J3_Baseline_Road,2026-05-09 01:26:35.290895,27,59,0.46,False,1
J4_Marine_Drive,2026-05-09 01:26:35.291783,32,34,0.94,False,1
J1_Galle_Road,2026-05-09 01:26:37.145203,88,15,5.87,False,1
J2_Duplication_Road,2026-05-09 01:26:37.175440,47,35,1.34,False,1
J3_Baseline_Road,2026-05-09 01:26:37.176094,40,24,1.67,False,1
J4_Marine_Drive,2026-05-09 01:26:37.176411,67,21,3.19,False,1
J1_Galle_Road,2026-05-09 01:26:39.183222,45,49,0.92,False,1
J2_Duplication_Road,2026-05-09 01:26:39.231180,86,56,1.54,False,1
J3_Baseline_Road,2026-05-09 01:26:39.234205,64,52,1.23,False,1
J4_Marine_Drive,2026-05-09 01:26:39.235154,15,16,0.94,False,1
J1_Galle_Road,2026-05-09 01:26:41.237183,82,16,5.12,False,1
J2_Duplication_Road,2026-05-09 01:26:41.238354,78,58,1.34,False,1
J3_Baseline_Road,2026-05-09 01:26:41.238978,25,22,1.14,False,1
J4_Marine_Drive,2026-05-09 01:26:41.239935,48,33,1.45,False,1
J1_Galle_Road,2026-05-09 01:26:43.245060,92,5,18.4,True,1
J2_Duplication_Road,2026-05-09 01:26:43.245898,63,55,1.15,False,1
J3_Baseline_Road,2026-05-09 01:26:43.246208,27,16,1.69,False,1
J4_Marine_Drive,2026-05-09 01:26:43.246419,47,44,1.07,False,1
J1_Galle_Road,2026-05-09 01:26:45.249243,58,8,7.25,True,1
J2_Duplication_Road,2026-05-09 01:26:45.250471,35,49,0.71,False,1
J3_Baseline_Road,2026-05-09 01:26:45.250958,35,15,2.33,False,1
J4_Marine_Drive,2026-05-09 01:26:45.251295,43,23,1.87,False,1
J1_Galle_Road,2026-05-09 01:26:47.252883,76,60,1.27,False,1
J2_Duplication_Road,2026-05-09 01:26:47.256317,59,39,1.51,False,1
J3_Baseline_Road,2026-05-09 01:26:47.261256,51,51,1.0,False,1
J4_Marine_Drive,2026-05-09 01:26:47.262978,62,47,1.32,False,1
J1_Galle_Road,2026-05-09 01:26:49.265048,70,54,1.3,False,1
J2_Duplication_Road,2026-05-09 01:26:49.266231,32,56,0.57,False,1
J3_Baseline_Road,2026-05-09 01:26:49.266695,55,58,0.95,False,1
J4_Marine_Drive,2026-05-09 01:26:49.268787,48,52,0.92,False,1
J1_Galle_Road,2026-05-09 01:26:51.289109,70,18,3.89,False,1
J2_Duplication_Road,2026-05-09 01:26:51.308917,90,36,2.5,False,1
J3_Baseline_Road,2026-05-09 01:26:51.309554,66,5,13.2,True,1
J4_Marine_Drive,2026-05-09 01:26:51.309883,60,50,1.2,False,1
J1_Galle_Road,2026-05-09 01:26:53.325514,96,38,2.53,False,1
J2_Duplication_Road,2026-05-09 01:26:53.349289,30,51,0.59,False,1
J3_Baseline_Road,2026-05-09 01:26:53.349941,55,47,1.17,False,1
J4_Marine_Drive,2026-05-09 01:26:53.350197,56,44,1.27,False,1
J1_Galle_Road,2026-05-09 01:26:55.369150,80,9,8.89,True,1
J2_Duplication_Road,2026-05-09 01:26:55.395690,90,17,5.29,False,1
J3_Baseline_Road,2026-05-09 01:26:55.398219,73,35,2.09,False,1
J4_Marine_Drive,2026-05-09 01:26:55.398683,58,3,19.33,True,1
J1_Galle_Road,2026-05-09 01:26:57.400600,58,51,1.14,False,1
J2_Duplication_Road,2026-05-09 01:26:57.402657,49,43,1.14,False,1
J3_Baseline_Road,2026-05-09 01:26:57.403756,54,48,1.12,False,1
J4_Marine_Drive,2026-05-09 01:26:57.404357,44,6,7.33,True,1
J1_Galle_Road,2026-05-09 01:26:59.426747,83,20,4.15,False,1
J2_Duplication_Road,2026-05-09 01:26:59.455779,63,16,3.94,False,1
J3_Baseline_Road,2026-05-09 01:26:59.457156,18,45,0.4,False,1
J4_Marine_Drive,2026-05-09 01:26:59.457586,33,43,0.77,False,1
J1_Galle_Road,2026-05-09 01:27:01.501523,86,5,17.2,True,1
J2_Duplication_Road,2026-05-09 01:27:01.516493,41,48,0.85,False,1
J3_Baseline_Road,2026-05-09 01:27:01.517057,59,52,1.13,False,1
J4_Marine_Drive,2026-05-09 01:27:01.517375,51,55,0.93,False,1
J1_Galle_Road,2026-05-09 01:27:03.526707,76,38,2.0,False,1
J2_Duplication_Road,2026-05-09 01:27:03.541433,68,20,3.4,False,1
J3_Baseline_Road,2026-05-09 01:27:03.542236,41,51,0.8,False,1
J4_Marine_Drive,2026-05-09 01:27:03.542750,45,8,5.62,True,1
J1_Galle_Road,2026-05-09 01:27:05.545249,74,55,1.35,False,1
J2_Duplication_Road,2026-05-09 01:27:05.545875,55,42,1.31,False,1
J3_Baseline_Road,2026-05-09 01:27:05.547642,65,4,16.25,True,1
J4_Marine_Drive,2026-05-09 01:27:05.548520,57,35,1.63,False,1
J1_Galle_Road,2026-05-09 01:27:07.698519,81,31,2.61,False,1
J2_Duplication_Road,2026-05-09 01:27:07.716503,32,31,1.03,False,1
J3_Baseline_Road,2026-05-09 01:27:07.717084,52,31,1.68,False,1
J4_Marine_Drive,2026-05-09 01:27:07.717419,45,45,1.0,False,1
J1_Galle_Road,2026-05-09 01:27:09.740878,59,35,1.69,False,1
J2_Duplication_Road,2026-05-09 01:27:09.766731,79,5,15.8,True,1
J3_Baseline_Road,2026-05-09 01:27:09.767357,51,45,1.13,False,1
J4_Marine_Drive,2026-05-09 01:27:09.767661,65,59,1.1,False,1
J1_Galle_Road,2026-05-09 01:27:11.786054,63,53,1.19,False,1
J2_Duplication_Road,2026-05-09 01:27:11.810385,75,19,3.95,False,1
J3_Baseline_Road,2026-05-09 01:27:11.810936,24,31,0.77,False,1
J4_Marine_Drive,2026-05-09 01:27:11.811392,56,8,7.0,True,1
J1_Galle_Road,2026-05-09 01:27:13.828441,76,19,4.0,False,1
J2_Duplication_Road,2026-05-09 01:27:13.841965,82,38,2.16,False,1
J3_Baseline_Road,2026-05-09 01:27:13.842485,46,17,2.71,False,1
J4_Marine_Drive,2026-05-09 01:27:13.842870,40,50,0.8,False,1
J1_Galle_Road,2026-05-09 01:27:15.870203,82,22,3.73,False,1
J2_Duplication_Road,2026-05-09 01:27:15.902781,39,43,0.91,False,1
J3_Baseline_Road,2026-05-09 01:27:15.905456,31,19,1.63,False,1
J4_Marine_Drive,2026-05-09 01:27:15.906130,46,45,1.02,False,1
J1_Galle_Road,2026-05-09 01:27:17.909901,43,57,0.75,False,1
J2_Duplication_Road,2026-05-09 01:27:17.911753,75,9,8.33,True,1
J3_Baseline_Road,2026-05-09 01:27:17.912158,72,44,1.64,False,1
J4_Marine_Drive,2026-05-09 01:27:17.912393,67,31,2.16,False,1
J1_Galle_Road,2026-05-09 01:27:19.913487,69,32,2.16,False,1
J2_Duplication_Road,2026-05-09 01:27:19.914457,30,8,3.75,True,1
J3_Baseline_Road,2026-05-09 01:27:19.915046,34,59,0.58,False,1
J4_Marine_Drive,2026-05-09 01:27:19.915399,44,17,2.59,False,1
J1_Galle_Road,2026-05-09 01:27:21.917458,67,56,1.2,False,1
J2_Duplication_Road,2026-05-09 01:27:21.918386,65,38,1.71,False,1
J3_Baseline_Road,2026-05-09 01:27:21.918802,44,37,1.19,False,1
J4_Marine_Drive,2026-05-09 01:27:21.919087,25,58,0.43,False,1
J1_Galle_Road,2026-05-09 01:27:23.921406,86,40,2.15,False,1
J2_Duplication_Road,2026-05-09 01:27:23.922943,61,54,1.13,False,1
J3_Baseline_Road,2026-05-09 01:27:23.923595,70,32,2.19,False,1
J4_Marine_Drive,2026-05-09 01:27:23.923961,29,24,1.21,False,1
J1_Galle_Road,2026-05-09 01:27:25.926597,74,19,3.89,False,1
J2_Duplication_Road,2026-05-09 01:27:25.932669,62,6,10.33,True,1
J3_Baseline_Road,2026-05-09 01:27:25.936076,69,37,1.86,False,1
J4_Marine_Drive,2026-05-09 01:27:25.936849,70,49,1.43,False,1
J1_Galle_Road,2026-05-09 01:27:27.939564,82,38,2.16,False,1
J2_Duplication_Road,2026-05-09 01:27:27.940103,46,21,2.19,False,1
J3_Baseline_Road,2026-05-09 01:27:27.941717,63,33,1.91,False,1
J4_Marine_Drive,2026-05-09 01:27:27.943244,50,16,3.12,False,1
J1_Galle_Road,2026-05-09 01:27:29.946044,55,37,1.49,False,1
J2_Duplication_Road,2026-05-09 01:27:29.946555,67,8,8.38,True,1
J3_Baseline_Road,2026-05-09 01:27:29.947628,50,22,2.27,False,1
J4_Marine_Drive,2026-05-09 01:27:29.948201,41,40,1.02,False,1
J1_Galle_Road,2026-05-09 01:27:31.952579,66,33,2.0,False,1
J2_Duplication_Road,2026-05-09 01:27:31.955425,49,55,0.89,False,1
J3_Baseline_Road,2026-05-09 01:27:31.956217,53,40,1.32,False,1
J4_Marine_Drive,2026-05-09 01:27:31.956507,67,31,2.16,False,1
J1_Galle_Road,2026-05-09 01:27:33.962967,67,38,1.76,False,1
J2_Duplication_Road,2026-05-09 01:27:33.969558,58,47,1.23,False,1
J3_Baseline_Road,2026-05-09 01:27:33.978008,21,17,1.24,False,1
J4_Marine_Drive,2026-05-09 01:27:33.979353,42,56,0.75,False,1
J1_Galle_Road,2026-05-09 01:27:36.000314,53,25,2.12,False,1
J2_Duplication_Road,2026-05-09 01:27:36.003037,60,23,2.61,False,1
J3_Baseline_Road,2026-05-09 01:27:36.004198,35,23,1.52,False,1
J4_Marine_Drive,2026-05-09 01:27:36.004373,58,41,1.41,False,1
J1_Galle_Road,2026-05-09 01:27:37.958615,86,25,3.44,False,1
J2_Duplication_Road,2026-05-09 01:27:37.961531,65,24,2.71,False,1
J3_Baseline_Road,2026-05-09 01:27:37.962219,71,51,1.39,False,1
J4_Marine_Drive,2026-05-09 01:27:37.962566,12,36,0.33,False,1
J1_Galle_Road,2026-05-09 01:27:39.965019,55,30,1.83,False,1
J2_Duplication_Road,2026-05-09 01:27:39.968439,61,48,1.27,False,1
J3_Baseline_Road,2026-05-09 01:27:39.971346,20,35,0.57,False,1
J4_Marine_Drive,2026-05-09 01:27:39.976075,36,19,1.89,False,1
J1_Galle_Road,2026-05-09 01:27:41.981273,51,16,3.19,False,1
J2_Duplication_Road,2026-05-09 01:27:41.989678,62,36,1.72,False,1
J3_Baseline_Road,2026-05-09 01:27:41.990854,65,15,4.33,False,1
J4_Marine_Drive,2026-05-09 01:27:41.991507,33,17,1.94,False,1
J1_Galle_Road,2026-05-09 01:27:43.992232,73,24,3.04,False,1
J2_Duplication_Road,2026-05-09 01:27:43.994523,34,50,0.68,False,1
J3_Baseline_Road,2026-05-09 01:27:43.995354,74,47,1.57,False,1
J4_Marine_Drive,2026-05-09 01:27:43.996194,41,33,1.24,False,1
J1_Galle_Road,2026-05-09 01:27:45.999359,62,23,2.7,False,1
J2_Duplication_Road,2026-05-09 01:27:46.001314,78,53,1.47,False,1
J3_Baseline_Road,2026-05-09 01:27:46.003854,62,60,1.03,False,1
J4_Marine_Drive,2026-05-09 01:27:46.004652,39,45,0.87,False,1
J1_Galle_Road,2026-05-09 01:27:48.009125,69,4,17.25,True,1
J2_Duplication_Road,2026-05-09 01:27:48.011428,75,39,1.92,False,1
J3_Baseline_Road,2026-05-09 01:27:48.014517,67,33,2.03,False,1
J4_Marine_Drive,2026-05-09 01:27:48.018294,23,5,4.6,True,1
J1_Galle_Road,2026-05-09 01:27:50.022598,61,51,1.2,False,1
J2_Duplication_Road,2026-05-09 01:27:50.023450,45,24,1.88,False,1
J3_Baseline_Road,2026-05-09 01:27:50.023861,66,30,2.2,False,1
J4_Marine_Drive,2026-05-09 01:27:50.024405,67,57,1.18,False,1
J1_Galle_Road,2026-05-09 01:27:52.028571,47,40,1.18,False,1
J2_Duplication_Road,2026-05-09 01:27:52.031542,78,52,1.5,False,1
J3_Baseline_Road,2026-05-09 01:27:52.032503,76,20,3.8,False,1
J4_Marine_Drive,2026-05-09 01:27:52.033204,32,39,0.82,False,1
J1_Galle_Road,2026-05-09 01:27:54.048315,44,56,0.79,False,1
J2_Duplication_Road,2026-05-09 01:27:54.064598,84,53,1.58,False,1
J3_Baseline_Road,2026-05-09 01:27:54.065167,33,54,0.61,False,1
J4_Marine_Drive,2026-05-09 01:27:54.065487,44,30,1.47,False,1
J1_Galle_Road,2026-05-09 01:27:56.073124,50,40,1.25,False,1
J2_Duplication_Road,2026-05-09 01:27:56.087909,31,45,0.69,False,1
J3_Baseline_Road,2026-05-09 01:27:56.089258,18,19,0.95,False,1
J4_Marine_Drive,2026-05-09 01:27:56.093226,63,59,1.07,False,1
J1_Galle_Road,2026-05-09 01:27:58.102680,76,49,1.55,False,1
J2_Duplication_Road,2026-05-09 01:27:58.116170,42,55,0.76,False,1
J3_Baseline_Road,2026-05-09 01:27:58.116380,76,25,3.04,False,1
J4_Marine_Drive,2026-05-09 01:27:58.121708,13,4,3.25,True,1
J1_Galle_Road,2026-05-09 01:28:00.125706,82,45,1.82,False,1
J2_Duplication_Road,2026-05-09 01:28:00.128807,57,54,1.06,False,1
J3_Baseline_Road,2026-05-09 01:28:00.129575,24,41,0.59,False,1
J4_Marine_Drive,2026-05-09 01:28:00.129975,30,20,1.5,False,1
J1_Galle_Road,2026-05-09 01:28:02.131130,95,4,23.75,True,1
J2_Duplication_Road,2026-05-09 01:28:02.132026,65,58,1.12,False,1
J3_Baseline_Road,2026-05-09 01:28:02.132473,18,55,0.33,False,1
J4_Marine_Drive,2026-05-09 01:28:02.133151,70,54,1.3,False,1
J1_Galle_Road,2026-05-09 01:28:04.137209,45,44,1.02,False,1
J2_Duplication_Road,2026-05-09 01:28:04.138003,33,3,11.0,True,1
J3_Baseline_Road,2026-05-09 01:28:04.138446,58,6,9.67,True,1
J4_Marine_Drive,2026-05-09 01:28:04.138677,24,58,0.41,False,1
J1_Galle_Road,2026-05-09 01:28:06.141068,59,21,2.81,False,1
J2_Duplication_Road,2026-05-09 01:28:06.141902,43,23,1.87,False,1
J3_Baseline_Road,2026-05-09 01:28:06.142510,75,53,1.42,False,1
J4_Marine_Drive,2026-05-09 01:28:06.144953,28,48,0.58,False,1
J1_Galle_Road,2026-05-09 01:28:08.129856,86,41,2.1,False,1
J2_Duplication_Road,2026-05-09 01:28:08.133502,90,50,1.8,False,1
J3_Baseline_Road,2026-05-09 01:28:08.135150,44,37,1.19,False,1
J4_Marine_Drive,2026-05-09 01:28:08.135791,49,42,1.17,False,1
J1_Galle_Road,2026-05-09 01:28:10.138503,62,15,4.13,False,1
J2_Duplication_Road,2026-05-09 01:28:10.139370,41,46,0.89,False,1
J3_Baseline_Road,2026-05-09 01:28:10.140342,73,37,1.97,False,1
J4_Marine_Drive,2026-05-09 01:28:10.142206,55,31,1.77,False,1
J1_Galle_Road,2026-05-09 01:28:12.144138,90,15,6.0,False,1
J2_Duplication_Road,2026-05-09 01:28:12.144922,61,55,1.11,False,1
J3_Baseline_Road,2026-05-09 01:28:12.146742,43,45,0.96,False,1
J4_Marine_Drive,2026-05-09 01:28:12.149383,13,21,0.62,False,1
J1_Galle_Road,2026-05-09 01:28:14.152082,47,47,1.0,False,1
J2_Duplication_Road,2026-05-09 01:28:14.153470,47,6,7.83,True,1
J3_Baseline_Road,2026-05-09 01:28:14.154707,69,16,4.31,False,1
J4_Marine_Drive,2026-05-09 01:28:14.155204,40,52,0.77,False,1
J1_Galle_Road,2026-05-09 01:28:16.156107,91,59,1.54,False,1
J2_Duplication_Road,2026-05-09 01:28:16.157511,38,50,0.76,False,1
J3_Baseline_Road,2026-05-09 01:28:16.161154,69,7,9.86,True,1
J4_Marine_Drive,2026-05-09 01:28:16.162973,57,44,1.3,False,1
J1_Galle_Road,2026-05-09 01:28:18.165095,88,21,4.19,False,1
J2_Duplication_Road,2026-05-09 01:28:18.169685,81,47,1.72,False,1
J3_Baseline_Road,2026-05-09 01:28:18.173458,50,38,1.32,False,1
J4_Marine_Drive,2026-05-09 01:28:18.174134,60,60,1.0,False,1
J1_Galle_Road,2026-05-09 01:28:20.176215,95,40,2.38,False,1
J2_Duplication_Road,2026-05-09 01:28:20.178030,58,34,1.71,False,1
J3_Baseline_Road,2026-05-09 01:28:20.181302,27,51,0.53,False,1
J4_Marine_Drive,2026-05-09 01:28:20.184148,31,7,4.43,True,1
J1_Galle_Road,2026-05-09 01:28:22.186252,61,51,1.2,False,1
J2_Duplication_Road,2026-05-09 01:28:22.188764,78,41,1.9,False,1
J3_Baseline_Road,2026-05-09 01:28:22.191494,70,25,2.8,False,1
J4_Marine_Drive,2026-05-09 01:28:22.200496,26,41,0.63,False,1
J1_Galle_Road,2026-05-09 01:28:24.203093,53,32,1.66,False,1
J2_Duplication_Road,2026-05-09 01:28:24.204110,84,57,1.47,False,1
J3_Baseline_Road,2026-05-09 01:28:24.204578,60,52,1.15,False,1
J4_Marine_Drive,2026-05-09 01:28:24.205094,47,39,1.21,False,1
J1_Galle_Road,2026-05-09 01:28:26.208926,71,4,17.75,True,1
J2_Duplication_Road,2026-05-09 01:28:26.209946,47,48,0.98,False,1
J3_Baseline_Road,2026-05-09 01:28:26.222494,36,3,12.0,True,1
J4_Marine_Drive,2026-05-09 01:28:26.225087,35,59,0.59,False,1
J1_Galle_Road,2026-05-09 01:28:28.235580,90,53,1.7,False,1
J2_Duplication_Road,2026-05-09 01:28:28.260949,84,38,2.21,False,1
J3_Baseline_Road,2026-05-09 01:28:28.262882,65,33,1.97,False,1
J4_Marine_Drive,2026-05-09 01:28:28.263329,25,16,1.56,False,1
J1_Galle_Road,2026-05-09 01:28:30.278192,79,42,1.88,False,1
J2_Duplication_Road,2026-05-09 01:28:30.304123,48,56,0.86,False,1
J3_Baseline_Road,2026-05-09 01:28:30.305045,59,53,1.11,False,1
J4_Marine_Drive,2026-05-09 01:28:30.305333,14,60,0.23,False,1
J1_Galle_Road,2026-05-09 01:28:32.337314,56,39,1.44,False,1
J2_Duplication_Road,2026-05-09 01:28:32.400130,49,23,2.13,False,1
J3_Baseline_Road,2026-05-09 01:28:32.413371,21,22,0.95,False,1
J4_Marine_Drive,2026-05-09 01:28:32.415346,27,31,0.87,False,1
J1_Galle_Road,2026-05-09 01:28:34.430698,85,54,1.57,False,1
J2_Duplication_Road,2026-05-09 01:28:34.469604,38,24,1.58,False,1
J3_Baseline_Road,2026-05-09 01:28:34.470414,77,47,1.64,False,1
J4_Marine_Drive,2026-05-09 01:28:34.470826,34,33,1.03,False,1
J1_Galle_Road,2026-05-09 01:28:36.482697,83,16,5.19,False,1
J2_Duplication_Road,2026-05-09 01:28:36.532128,46,30,1.53,False,1
J3_Baseline_Road,2026-05-09 01:28:36.533130,31,19,1.63,False,1
J4_Marine_Drive,2026-05-09 01:28:36.533616,16,21,0.76,False,1
J1_Galle_Road,2026-05-09 01:28:38.549560,43,32,1.34,False,1
J2_Duplication_Road,2026-05-09 01:28:38.568332,72,15,4.8,False,1
J3_Baseline_Road,2026-05-09 01:28:38.568805,63,41,1.54,False,1
J4_Marine_Drive,2026-05-09 01:28:38.569087,34,19,1.79,False,1
J1_Galle_Road,2026-05-09 01:29:03.722933,68,51,1.33,False,1
J2_Duplication_Road,2026-05-09 01:29:03.741698,53,50,1.06,False,1
J3_Baseline_Road,2026-05-09 01:29:03.742806,53,54,0.98,False,1
J4_Marine_Drive,2026-05-09 01:29:03.743873,63,19,3.32,False,1
J1_Galle_Road,2026-05-09 01:29:05.753083,86,53,1.62,False,1
J2_Duplication_Road,2026-05-09 01:29:05.871318,47,9,5.22,True,1
J3_Baseline_Road,2026-05-09 01:29:05.879941,55,17,3.24,False,1
J4_Marine_Drive,2026-05-09 01:29:05.881483,24,44,0.55,False,1
J1_Galle_Road,2026-05-09 01:29:07.909346,71,7,10.14,True,1
J2_Duplication_Road,2026-05-09 01:29:07.923415,90,32,2.81,False,1
J3_Baseline_Road,2026-05-09 01:29:07.924522,74,50,1.48,False,1
J4_Marine_Drive,2026-05-09 01:29:07.924930,55,60,0.92,False,1
J1_Galle_Road,2026-05-09 01:29:09.928411,63,9,7.0,True,1
J2_Duplication_Road,2026-05-09 01:29:09.931315,63,56,1.12,False,1
J3_Baseline_Road,2026-05-09 01:29:09.933962,23,50,0.46,False,1
J4_Marine_Drive,2026-05-09 01:29:09.936575,65,35,1.86,False,1
J1_Galle_Road,2026-05-09 01:29:11.939005,75,35,2.14,False,1
J2_Duplication_Road,2026-05-09 01:29:11.941551,79,31,2.55,False,1
J3_Baseline_Road,2026-05-09 01:29:11.942314,51,22,2.32,False,1
J4_Marine_Drive,2026-05-09 01:29:11.942760,62,48,1.29,False,1
J1_Galle_Road,2026-05-09 01:29:13.945409,93,31,3.0,False,1
J2_Duplication_Road,2026-05-09 01:29:13.947008,53,59,0.9,False,1
J3_Baseline_Road,2026-05-09 01:29:13.948770,28,58,0.48,False,1
J4_Marine_Drive,2026-05-09 01:29:13.949364,41,15,2.73,False,1
J1_Galle_Road,2026-05-09 01:29:15.963279,74,30,2.47,False,1
J2_Duplication_Road,2026-05-09 01:29:16.000794,32,18,1.78,False,1
J3_Baseline_Road,2026-05-09 01:29:16.002942,70,55,1.27,False,1
J4_Marine_Drive,2026-05-09 01:29:16.007851,38,40,0.95,False,1
J1_Galle_Road,2026-05-09 01:29:18.027607,77,17,4.53,False,1
J2_Duplication_Road,2026-05-09 01:29:18.040180,65,32,2.03,False,1
J3_Baseline_Road,2026-05-09 01:29:18.047006,18,22,0.82,False,1
J4_Marine_Drive,2026-05-09 01:29:18.047563,33,50,0.66,False,1
J1_Galle_Road,2026-05-09 01:29:20.052475,76,9,8.44,True,1
J2_Duplication_Road,2026-05-09 01:29:20.057331,77,17,4.53,False,1
J3_Baseline_Road,2026-05-09 01:29:20.058129,67,4,16.75,True,1
J4_Marine_Drive,2026-05-09 01:29:20.058500,16,36,0.44,False,1
J1_Galle_Road,2026-05-09 01:29:22.095711,69,8,8.62,True,1
J2_Duplication_Road,2026-05-09 01:29:22.112657,42,30,1.4,False,1
J3_Baseline_Road,2026-05-09 01:29:22.113291,42,42,1.0,False,1
J4_Marine_Drive,2026-05-09 01:29:22.113493,40,40,1.0,False,1
J1_Galle_Road,2026-05-09 01:29:24.149119,80,8,10.0,True,1
J2_Duplication_Road,2026-05-09 01:29:24.165396,61,17,3.59,False,1
J3_Baseline_Road,2026-05-09 01:29:24.166129,77,5,15.4,True,1
J4_Marine_Drive,2026-05-09 01:29:24.166485,51,54,0.94,False,1
J1_Galle_Road,2026-05-09 01:29:26.180945,101,34,2.97,False,1
J2_Duplication_Road,2026-05-09 01:29:26.193039,69,6,11.5,True,1
J3_Baseline_Road,2026-05-09 01:29:26.193445,72,33,2.18,False,1
J4_Marine_Drive,2026-05-09 01:29:26.193651,57,53,1.08,False,1
J1_Galle_Road,2026-05-09 01:29:28.210259,98,45,2.18,False,1
J2_Duplication_Road,2026-05-09 01:29:28.237047,34,9,3.78,True,1
J3_Baseline_Road,2026-05-09 01:29:28.237556,29,43,0.67,False,1
J4_Marine_Drive,2026-05-09 01:29:28.237765,68,53,1.28,False,1
J1_Galle_Road,2026-05-09 01:30:55.179123,89,25,3.56,False,1
J2_Duplication_Road,2026-05-09 01:30:55.210349,72,30,2.4,False,1
J3_Baseline_Road,2026-05-09 01:30:55.211215,42,20,2.1,False,1
J4_Marine_Drive,2026-05-09 01:30:55.211633,30,43,0.7,False,1
J1_Galle_Road,2026-05-09 01:30:57.317180,52,39,1.33,False,1
J2_Duplication_Road,2026-05-09 01:30:58.237407,64,7,9.14,True,1
J3_Baseline_Road,2026-05-09 01:30:58.692745,39,53,0.74,False,1
J4_Marine_Drive,2026-05-09 01:30:59.331823,53,16,3.31,False,1
J1_Galle_Road,2026-05-09 01:31:05.717586,62,23,2.7,False,1
J2_Duplication_Road,2026-05-09 01:31:15.540273,58,50,1.16,False,1
J3_Baseline_Road,2026-05-09 01:31:15.831306,75,53,1.42,False,1
J4_Marine_Drive,2026-05-09 01:31:16.063328,55,53,1.04,False,1
J1_Galle_Road,2026-05-09 01:31:31.553172,44,32,1.38,False,1
J2_Duplication_Road,2026-05-09 01:31:43.149077,65,24,2.71,False,1
J3_Baseline_Road,2026-05-09 01:31:43.238036,43,40,1.07,False,1
J4_Marine_Drive,2026-05-09 01:31:43.238461,21,20,1.05,False,1
