sensor_id,event_time,vehicle_count,avg_speed,congestion_index,traffic_status,hour_of_day
J2_Duplication_Road,2026-02-10 03:43:10.061514,73,37,1.97,,3
J3_Baseline_Road,2026-02-10 03:43:10.062669,24,45,0.53,,3
J4_Marine_Drive,2026-02-10 03:43:10.065229,60,36,1.67,,3
J1_Galle_Road,2026-02-10 03:43:12.068439,59,22,2.68,,3
J2_Duplication_Road,2026-02-10 03:43:12.070786,73,52,1.4,,3
J3_Baseline_Road,2026-02-10 03:43:12.074580,59,21,2.81,,3
J4_Marine_Drive,2026-02-10 03:43:12.074826,53,31,1.71,,3
J1_Galle_Road,2026-02-10 03:43:14.077784,69,37,1.86,,3
J2_Duplication_Road,2026-02-10 03:43:14.080466,39,33,1.18,,3
J3_Baseline_Road,2026-02-10 03:43:14.081580,48,17,2.82,,3
J4_Marine_Drive,2026-02-10 03:43:14.082787,40,36,1.11,,3
J1_Galle_Road,2026-02-10 03:43:16.081941,72,22,3.27,,3
J2_Duplication_Road,2026-02-10 03:43:16.083629,75,45,1.67,,3
J3_Baseline_Road,2026-02-10 03:43:16.086417,52,7,7.43,,3
J4_Marine_Drive,2026-02-10 03:43:16.088920,11,39,0.28,,3
J1_Galle_Road,2026-02-10 03:43:18.091675,64,17,3.76,,3
J2_Duplication_Road,2026-02-10 03:43:18.094729,59,25,2.36,,3
J3_Baseline_Road,2026-02-10 03:43:18.095684,76,23,3.3,,3
J4_Marine_Drive,2026-02-10 03:43:18.096208,54,32,1.69,,3
J1_Galle_Road,2026-02-10 03:43:20.098563,53,51,1.04,,3
J2_Duplication_Road,2026-02-10 03:43:20.098943,55,40,1.38,,3
J3_Baseline_Road,2026-02-10 03:43:20.099061,50,31,1.61,,3
J4_Marine_Drive,2026-02-10 03:43:20.099132,47,36,1.31,,3
J1_Galle_Road,2026-02-10 03:43:22.101597,84,54,1.56,,3
J2_Duplication_Road,2026-02-10 03:43:22.102484,75,4,18.75,,3
J3_Baseline_Road,2026-02-10 03:43:22.102845,28,24,1.17,,3
J4_Marine_Drive,2026-02-10 03:43:22.103233,45,40,1.12,,3
J1_Galle_Road,2026-02-10 03:43:24.105732,88,32,2.75,,3
J2_Duplication_Road,2026-02-10 03:43:24.106765,56,60,0.93,,3
J3_Baseline_Road,2026-02-10 03:43:24.108144,71,6,11.83,,3
J4_Marine_Drive,2026-02-10 03:43:24.108530,28,45,0.62,,3
J1_Galle_Road,2026-02-10 03:43:26.111258,54,59,0.92,,3
J2_Duplication_Road,2026-02-10 03:43:26.112223,81,45,1.8,,3
J3_Baseline_Road,2026-02-10 03:43:26.112632,53,34,1.56,,3
J4_Marine_Drive,2026-02-10 03:43:26.113203,46,35,1.31,,3
J1_Galle_Road,2026-02-10 03:43:28.115854,88,58,1.52,,3
J2_Duplication_Road,2026-02-10 03:43:28.116276,37,4,9.25,,3
J3_Baseline_Road,2026-02-10 03:43:28.116451,24,6,4.0,,3
J4_Marine_Drive,2026-02-10 03:43:28.116537,40,16,2.5,,3
J1_Galle_Road,2026-02-10 03:43:30.119750,86,45,1.91,,3
J2_Duplication_Road,2026-02-10 03:43:30.121609,45,24,1.88,,3
J3_Baseline_Road,2026-02-10 03:43:30.124176,41,9,4.56,,3
J4_Marine_Drive,2026-02-10 03:43:30.125809,60,38,1.58,,3
J1_Galle_Road,2026-02-10 03:43:32.128407,66,59,1.12,,3
J2_Duplication_Road,2026-02-10 03:43:32.130056,73,4,18.25,,3
J3_Baseline_Road,2026-02-10 03:43:32.131411,76,32,2.38,,3
J4_Marine_Drive,2026-02-10 03:43:32.132172,13,57,0.23,,3
J1_Galle_Road,2026-02-10 03:43:34.136296,102,17,6.0,,3
J2_Duplication_Road,2026-02-10 03:43:34.136740,78,5,15.6,,3
J3_Baseline_Road,2026-02-10 03:43:34.136859,36,17,2.12,,3
J4_Marine_Drive,2026-02-10 03:43:34.136981,40,54,0.74,,3
J1_Galle_Road,2026-02-10 03:43:36.139481,69,32,2.16,,3
J2_Duplication_Road,2026-02-10 03:43:36.140311,38,46,0.83,,3
J3_Baseline_Road,2026-02-10 03:43:36.140647,45,23,1.96,,3
J4_Marine_Drive,2026-02-10 03:43:36.140975,62,23,2.7,,3
J1_Galle_Road,2026-02-10 03:43:38.143671,60,50,1.2,,3
J2_Duplication_Road,2026-02-10 03:43:38.144521,39,38,1.03,,3
J3_Baseline_Road,2026-02-10 03:43:38.144824,49,15,3.27,,3
J4_Marine_Drive,2026-02-10 03:43:38.145116,12,32,0.38,,3
J1_Galle_Road,2026-02-10 03:43:40.147850,65,22,2.95,,3
J2_Duplication_Road,2026-02-10 03:43:40.149647,75,45,1.67,,3
J3_Baseline_Road,2026-02-10 03:43:40.150424,19,23,0.83,,3
J4_Marine_Drive,2026-02-10 03:43:40.151013,45,3,15.0,,3
J1_Galle_Road,2026-02-10 03:43:42.153761,52,45,1.16,,3
J2_Duplication_Road,2026-02-10 03:43:42.155359,63,20,3.15,,3
J3_Baseline_Road,2026-02-10 03:43:42.156890,59,31,1.9,,3
J4_Marine_Drive,2026-02-10 03:43:42.158550,40,3,13.33,,3
J1_Galle_Road,2026-02-10 03:43:44.162437,53,31,1.71,,3
J2_Duplication_Road,2026-02-10 03:43:44.162822,83,52,1.6,,3
J3_Baseline_Road,2026-02-10 03:43:44.163069,18,56,0.32,,3
J4_Marine_Drive,2026-02-10 03:43:44.164106,37,25,1.48,,3
J1_Galle_Road,2026-02-10 03:43:46.165832,77,5,15.4,,3
J2_Duplication_Road,2026-02-10 03:43:46.167743,60,48,1.25,,3
J3_Baseline_Road,2026-02-10 03:43:46.169894,57,21,2.71,,3
J4_Marine_Drive,2026-02-10 03:43:46.170658,30,41,0.73,,3
J1_Galle_Road,2026-02-10 03:43:48.175648,70,47,1.49,,3
J2_Duplication_Road,2026-02-10 03:43:48.177649,72,36,2.0,,3
J3_Baseline_Road,2026-02-10 03:43:48.179554,38,15,2.53,,3
J4_Marine_Drive,2026-02-10 03:43:48.180088,56,18,3.11,,3
J1_Galle_Road,2026-02-10 03:43:50.182854,99,48,2.06,,3
J2_Duplication_Road,2026-02-10 03:43:50.183657,75,47,1.6,,3
J3_Baseline_Road,2026-02-10 03:43:50.184023,38,39,0.97,,3
J4_Marine_Drive,2026-02-10 03:43:50.186209,56,39,1.44,,3
J1_Galle_Road,2026-02-10 03:43:52.189589,67,3,22.33,,3
J2_Duplication_Road,2026-02-10 03:43:52.191672,63,15,4.2,,3
J3_Baseline_Road,2026-02-10 03:43:52.192373,59,37,1.59,,3
J4_Marine_Drive,2026-02-10 03:43:52.192861,64,22,2.91,,3
J1_Galle_Road,2026-02-10 03:43:54.195604,75,48,1.56,,3
J2_Duplication_Road,2026-02-10 03:43:54.196178,81,4,20.25,,3
J3_Baseline_Road,2026-02-10 03:43:54.196361,74,55,1.35,,3
J4_Marine_Drive,2026-02-10 03:43:54.196663,45,39,1.15,,3
J1_Galle_Road,2026-02-10 03:43:56.199364,47,37,1.27,,3
J2_Duplication_Road,2026-02-10 03:43:56.199893,77,42,1.83,,3
J3_Baseline_Road,2026-02-10 03:43:56.200053,32,45,0.71,,3
J4_Marine_Drive,2026-02-10 03:43:56.200170,21,23,0.91,,3
J1_Galle_Road,2026-02-10 03:43:58.202502,82,19,4.32,,3
J2_Duplication_Road,2026-02-10 03:43:58.205730,76,53,1.43,,3
J3_Baseline_Road,2026-02-10 03:43:58.206914,49,22,2.23,,3
J4_Marine_Drive,2026-02-10 03:43:58.207505,70,39,1.79,,3
J1_Galle_Road,2026-02-10 03:44:00.211091,43,60,0.72,,3
J2_Duplication_Road,2026-02-10 03:44:00.211688,58,47,1.23,,3
J3_Baseline_Road,2026-02-10 03:44:00.211944,63,3,21.0,,3
J4_Marine_Drive,2026-02-10 03:44:00.215278,13,57,0.23,,3
J1_Galle_Road,2026-02-10 03:44:02.218390,90,47,1.91,,3
J2_Duplication_Road,2026-02-10 03:44:02.219643,39,22,1.77,,3
J3_Baseline_Road,2026-02-10 03:44:02.220371,35,18,1.94,,3
J4_Marine_Drive,2026-02-10 03:44:02.220745,33,40,0.82,,3
J1_Galle_Road,2026-02-10 03:44:04.224153,54,18,3.0,,3
J2_Duplication_Road,2026-02-10 03:44:04.226864,74,5,14.8,,3
J3_Baseline_Road,2026-02-10 03:44:04.227617,18,40,0.45,,3
J4_Marine_Drive,2026-02-10 03:44:04.228036,25,40,0.62,,3
J1_Galle_Road,2026-02-10 03:44:06.230494,89,30,2.97,,3
J2_Duplication_Road,2026-02-10 03:44:06.231493,65,60,1.08,,3
J3_Baseline_Road,2026-02-10 03:44:06.232990,73,16,4.56,,3
J4_Marine_Drive,2026-02-10 03:44:06.234474,53,60,0.88,,3
J1_Galle_Road,2026-02-10 03:44:08.235827,60,48,1.25,,3
J2_Duplication_Road,2026-02-10 03:44:08.236821,52,30,1.73,,3
J3_Baseline_Road,2026-02-10 03:44:08.239614,22,50,0.44,,3
J4_Marine_Drive,2026-02-10 03:44:08.240104,25,35,0.71,,3
J1_Galle_Road,2026-02-10 03:44:10.244538,90,40,2.25,,3
J2_Duplication_Road,2026-02-10 03:44:10.246476,51,49,1.04,,3
J3_Baseline_Road,2026-02-10 03:44:10.250821,46,9,5.11,,3
J4_Marine_Drive,2026-02-10 03:44:10.251433,70,21,3.33,,3
J1_Galle_Road,2026-02-10 03:44:12.253831,42,50,0.84,,3
J2_Duplication_Road,2026-02-10 03:44:12.255919,55,38,1.45,,3
J3_Baseline_Road,2026-02-10 03:44:12.258293,52,40,1.3,,3
J4_Marine_Drive,2026-02-10 03:44:12.260924,56,22,2.55,,3
J1_Galle_Road,2026-02-10 03:44:14.264492,76,30,2.53,,3
J2_Duplication_Road,2026-02-10 03:44:14.264970,79,38,2.08,,3
J3_Baseline_Road,2026-02-10 03:44:14.265826,37,17,2.18,,3
J4_Marine_Drive,2026-02-10 03:44:14.266946,32,58,0.55,,3
J1_Galle_Road,2026-02-10 03:44:16.267265,50,30,1.67,,3
J2_Duplication_Road,2026-02-10 03:44:16.268203,86,56,1.54,,3
J3_Baseline_Road,2026-02-10 03:44:16.269158,73,32,2.28,,3
J4_Marine_Drive,2026-02-10 03:44:16.269658,43,59,0.73,,3
J1_Galle_Road,2026-02-10 03:44:18.272027,97,41,2.37,,3
J2_Duplication_Road,2026-02-10 03:44:18.272801,78,51,1.53,,3
J3_Baseline_Road,2026-02-10 03:44:18.273098,45,21,2.14,,3
J4_Marine_Drive,2026-02-10 03:44:18.278519,62,9,6.89,,3
J1_Galle_Road,2026-02-10 03:44:20.281292,65,40,1.62,,3
J2_Duplication_Road,2026-02-10 03:44:20.283533,62,34,1.82,,3
J3_Baseline_Road,2026-02-10 03:44:20.285027,39,19,2.05,,3
J4_Marine_Drive,2026-02-10 03:44:20.285546,25,42,0.6,,3
J1_Galle_Road,2026-02-10 03:44:22.288207,95,42,2.26,,3
J2_Duplication_Road,2026-02-10 03:44:22.289121,70,58,1.21,,3
J3_Baseline_Road,2026-02-10 03:44:22.289466,30,33,0.91,,3
J4_Marine_Drive,2026-02-10 03:44:22.290108,12,34,0.35,,3
J1_Galle_Road,2026-02-10 03:44:24.292900,59,19,3.11,,3
J2_Duplication_Road,2026-02-10 03:44:24.293798,65,44,1.48,,3
J3_Baseline_Road,2026-02-10 03:44:24.294218,18,8,2.25,,3
J4_Marine_Drive,2026-02-10 03:44:24.294394,26,19,1.37,,3
J1_Galle_Road,2026-02-10 03:44:26.296491,68,22,3.09,,3
J2_Duplication_Road,2026-02-10 03:44:26.297132,69,4,17.25,,3
J3_Baseline_Road,2026-02-10 03:44:26.297361,21,32,0.66,,3
J4_Marine_Drive,2026-02-10 03:44:26.297548,33,36,0.92,,3
J1_Galle_Road,2026-02-10 03:44:28.300430,43,59,0.73,,3
J2_Duplication_Road,2026-02-10 03:44:28.301767,40,55,0.73,,3
J3_Baseline_Road,2026-02-10 03:44:28.303020,26,58,0.45,,3
J4_Marine_Drive,2026-02-10 03:44:28.303620,39,56,0.7,,3
J1_Galle_Road,2026-02-10 03:44:30.306218,62,38,1.63,,3
J2_Duplication_Road,2026-02-10 03:44:30.307060,79,9,8.78,,3
J3_Baseline_Road,2026-02-10 03:44:30.307478,41,40,1.02,,3
J4_Marine_Drive,2026-02-10 03:44:30.307783,26,50,0.52,,3
J1_Galle_Road,2026-02-10 03:44:32.310282,42,25,1.68,,3
J2_Duplication_Road,2026-02-10 03:44:32.310858,70,7,10.0,,3
J3_Baseline_Road,2026-02-10 03:44:32.311136,24,15,1.6,,3
J4_Marine_Drive,2026-02-10 03:44:32.311478,32,8,4.0,,3
J1_Galle_Road,2026-02-10 03:44:34.314683,90,57,1.58,,3
J2_Duplication_Road,2026-02-10 03:44:34.315428,76,47,1.62,,3
J3_Baseline_Road,2026-02-10 03:44:34.315702,37,52,0.71,,3
J4_Marine_Drive,2026-02-10 03:44:34.315875,19,36,0.53,,3
J1_Galle_Road,2026-02-10 03:44:36.318779,100,38,2.63,,3
J2_Duplication_Road,2026-02-10 03:44:36.320353,85,33,2.58,,3
J3_Baseline_Road,2026-02-10 03:44:36.322166,69,4,17.25,,3
J4_Marine_Drive,2026-02-10 03:44:36.324554,18,53,0.34,,3
J1_Galle_Road,2026-02-10 03:44:38.328469,97,38,2.55,,3
J2_Duplication_Road,2026-02-10 03:44:38.329444,46,31,1.48,,3
J3_Baseline_Road,2026-02-10 03:44:38.329675,74,38,1.95,,3
J4_Marine_Drive,2026-02-10 03:44:38.330658,62,39,1.59,,3
J1_Galle_Road,2026-02-10 03:44:40.332511,94,21,4.48,,3
J2_Duplication_Road,2026-02-10 03:44:40.334573,59,20,2.95,,3
J3_Baseline_Road,2026-02-10 03:44:40.335110,73,40,1.82,,3
J4_Marine_Drive,2026-02-10 03:44:40.335322,42,18,2.33,,3
J1_Galle_Road,2026-02-10 03:44:42.337960,71,8,8.88,,3
J2_Duplication_Road,2026-02-10 03:44:42.339311,63,3,21.0,,3
J3_Baseline_Road,2026-02-10 03:44:42.340524,50,24,2.08,,3
J4_Marine_Drive,2026-02-10 03:44:42.341192,21,30,0.7,,3
J1_Galle_Road,2026-02-10 03:44:44.350556,98,39,2.51,,3
J2_Duplication_Road,2026-02-10 03:44:44.353063,71,37,1.92,,3
J3_Baseline_Road,2026-02-10 03:44:44.353207,61,19,3.21,,3
J4_Marine_Drive,2026-02-10 03:44:44.353339,36,24,1.5,,3
J1_Galle_Road,2026-02-10 03:44:46.353099,81,6,13.5,,3
J2_Duplication_Road,2026-02-10 03:44:46.354014,87,16,5.44,,3
J3_Baseline_Road,2026-02-10 03:44:46.354367,32,47,0.68,,3
J4_Marine_Drive,2026-02-10 03:44:46.354533,42,54,0.78,,3
J1_Galle_Road,2026-02-10 03:44:48.356869,65,41,1.59,,3
J2_Duplication_Road,2026-02-10 03:44:48.358583,69,16,4.31,,3
J3_Baseline_Road,2026-02-10 03:44:48.359382,71,20,3.55,,3
J4_Marine_Drive,2026-02-10 03:44:48.359877,63,35,1.8,,3
J1_Galle_Road,2026-02-10 03:44:50.362445,68,42,1.62,,3
J2_Duplication_Road,2026-02-10 03:44:50.363976,83,7,11.86,,3
J3_Baseline_Road,2026-02-10 03:44:50.364353,61,37,1.65,,3
J4_Marine_Drive,2026-02-10 03:44:50.365670,55,9,6.11,,3
J1_Galle_Road,2026-02-10 03:44:52.369572,94,40,2.35,,3
J2_Duplication_Road,2026-02-10 03:44:52.371891,57,9,6.33,,3
J3_Baseline_Road,2026-02-10 03:44:52.373656,50,57,0.88,,3
J4_Marine_Drive,2026-02-10 03:44:52.374417,11,21,0.52,,3
J1_Galle_Road,2026-02-10 03:44:54.379655,87,3,29.0,,3
J2_Duplication_Road,2026-02-10 03:44:54.381421,48,60,0.8,,3
J3_Baseline_Road,2026-02-10 03:44:54.382188,42,50,0.84,,3
J4_Marine_Drive,2026-02-10 03:44:54.382537,19,50,0.38,,3
J1_Galle_Road,2026-02-10 03:44:56.385138,98,50,1.96,,3
J2_Duplication_Road,2026-02-10 03:44:56.386673,88,24,3.67,,3
J3_Baseline_Road,2026-02-10 03:44:56.387364,71,24,2.96,,3
J4_Marine_Drive,2026-02-10 03:44:56.387940,47,24,1.96,,3
J1_Galle_Road,2026-02-10 03:44:58.390975,55,20,2.75,,3
J2_Duplication_Road,2026-02-10 03:44:58.391897,53,15,3.53,,3
J3_Baseline_Road,2026-02-10 03:44:58.392227,42,40,1.05,,3
J4_Marine_Drive,2026-02-10 03:44:58.392434,60,37,1.62,,3
J1_Galle_Road,2026-02-10 03:45:00.394976,71,44,1.61,,3
J2_Duplication_Road,2026-02-10 03:45:00.395918,68,7,9.71,,3
J3_Baseline_Road,2026-02-10 03:45:00.396414,20,4,5.0,,3
J4_Marine_Drive,2026-02-10 03:45:00.397528,21,45,0.47,,3
J1_Galle_Road,2026-02-10 03:45:02.401196,65,37,1.76,,3
J2_Duplication_Road,2026-02-10 03:45:02.402158,36,8,4.5,,3
J3_Baseline_Road,2026-02-10 03:45:02.404142,49,48,1.02,,3
J4_Marine_Drive,2026-02-10 03:45:02.405163,54,58,0.93,,3
J1_Galle_Road,2026-02-10 03:45:04.409535,73,25,2.92,,3
J2_Duplication_Road,2026-02-10 03:45:04.409965,79,55,1.44,,3
J3_Baseline_Road,2026-02-10 03:45:04.410106,35,50,0.7,,3
J4_Marine_Drive,2026-02-10 03:45:04.411061,56,23,2.43,,3
J1_Galle_Road,2026-02-10 03:45:06.415110,54,7,7.71,,3
J2_Duplication_Road,2026-02-10 03:45:06.416442,34,8,4.25,,3
J3_Baseline_Road,2026-02-10 03:45:06.417149,46,53,0.87,,3
J4_Marine_Drive,2026-02-10 03:45:06.417506,21,19,1.11,,3
J1_Galle_Road,2026-02-10 03:45:08.420033,48,19,2.53,,3
J2_Duplication_Road,2026-02-10 03:45:08.424317,32,8,4.0,,3
J3_Baseline_Road,2026-02-10 03:45:08.425007,51,49,1.04,,3
J4_Marine_Drive,2026-02-10 03:45:08.426505,32,41,0.78,,3
J1_Galle_Road,2026-02-10 03:45:10.430448,89,16,5.56,,3
J2_Duplication_Road,2026-02-10 03:45:10.431450,39,41,0.95,,3
J3_Baseline_Road,2026-02-10 03:45:10.431900,74,6,12.33,,3
J4_Marine_Drive,2026-02-10 03:45:10.432254,47,50,0.94,,3
J1_Galle_Road,2026-02-10 03:45:12.433726,57,3,19.0,,3
J2_Duplication_Road,2026-02-10 03:45:12.434866,85,21,4.05,,3
J3_Baseline_Road,2026-02-10 03:45:12.436989,23,50,0.46,,3
J4_Marine_Drive,2026-02-10 03:45:12.441067,55,20,2.75,,3
J1_Galle_Road,2026-02-10 03:45:14.444085,54,17,3.18,,3
J2_Duplication_Road,2026-02-10 03:45:14.445072,31,48,0.65,,3
J3_Baseline_Road,2026-02-10 03:45:14.445626,38,49,0.78,,3
J4_Marine_Drive,2026-02-10 03:45:14.446951,56,17,3.29,,3
J1_Galle_Road,2026-02-10 03:45:16.447321,92,4,23.0,,3
J2_Duplication_Road,2026-02-10 03:45:16.448746,75,7,10.71,,3
J3_Baseline_Road,2026-02-10 03:45:16.450069,78,58,1.34,,3
J4_Marine_Drive,2026-02-10 03:45:16.453968,20,45,0.44,,3
J1_Galle_Road,2026-02-10 03:45:18.455987,78,40,1.95,,3
J2_Duplication_Road,2026-02-10 03:45:18.456505,62,25,2.48,,3
J3_Baseline_Road,2026-02-10 03:45:18.456628,27,37,0.73,,3
J4_Marine_Drive,2026-02-10 03:45:18.456779,51,4,12.75,,3
J1_Galle_Road,2026-02-10 03:45:20.460272,57,8,7.12,,3
J2_Duplication_Road,2026-02-10 03:45:20.462266,60,16,3.75,,3
J3_Baseline_Road,2026-02-10 03:45:20.463347,48,9,5.33,,3
J4_Marine_Drive,2026-02-10 03:45:20.465512,39,32,1.22,,3
J1_Galle_Road,2026-02-10 03:45:22.468849,100,30,3.33,,3
J2_Duplication_Road,2026-02-10 03:45:22.470803,67,37,1.81,,3
J3_Baseline_Road,2026-02-10 03:45:22.471582,57,18,3.17,,3
J4_Marine_Drive,2026-02-10 03:45:22.472033,43,48,0.9,,3
J1_Galle_Road,2026-02-10 03:45:24.475070,91,55,1.65,,3
J2_Duplication_Road,2026-02-10 03:45:24.475952,81,25,3.24,,3
J3_Baseline_Road,2026-02-10 03:45:24.476319,68,24,2.83,,3
J4_Marine_Drive,2026-02-10 03:45:24.476737,57,34,1.68,,3
J1_Galle_Road,2026-02-10 03:45:26.479529,97,33,2.94,,3
J2_Duplication_Road,2026-02-10 03:45:26.481189,70,49,1.43,,3
J3_Baseline_Road,2026-02-10 03:45:26.481818,61,42,1.45,,3
J4_Marine_Drive,2026-02-10 03:45:26.484250,36,20,1.8,,3
J1_Galle_Road,2026-02-10 03:45:28.490039,90,31,2.9,,3
J2_Duplication_Road,2026-02-10 03:45:28.491758,40,4,10.0,,3
J3_Baseline_Road,2026-02-10 03:45:28.493761,72,36,2.0,,3
J4_Marine_Drive,2026-02-10 03:45:28.494851,62,15,4.13,,3
J1_Galle_Road,2026-02-10 03:45:30.499261,85,5,17.0,,3
J2_Duplication_Road,2026-02-10 03:45:30.501599,60,19,3.16,,3
J3_Baseline_Road,2026-02-10 03:45:30.502396,68,24,2.83,,3
J4_Marine_Drive,2026-02-10 03:45:30.502970,44,16,2.75,,3
J1_Galle_Road,2026-02-10 03:45:32.505814,73,24,3.04,,3
J2_Duplication_Road,2026-02-10 03:45:32.507739,52,56,0.93,,3
J3_Baseline_Road,2026-02-10 03:45:32.508485,69,50,1.38,,3
J4_Marine_Drive,2026-02-10 03:45:32.508965,65,24,2.71,,3
J1_Galle_Road,2026-02-10 03:45:34.511699,58,53,1.09,,3
J2_Duplication_Road,2026-02-10 03:45:34.512906,80,60,1.33,,3
J3_Baseline_Road,2026-02-10 03:45:34.514357,24,40,0.6,,3
J4_Marine_Drive,2026-02-10 03:45:34.515151,33,50,0.66,,3
J1_Galle_Road,2026-02-10 03:45:36.517667,60,25,2.4,,3
J2_Duplication_Road,2026-02-10 03:45:36.518177,44,3,14.67,,3
J3_Baseline_Road,2026-02-10 03:45:36.518341,26,31,0.84,,3
J4_Marine_Drive,2026-02-10 03:45:36.518468,26,59,0.44,,3
J1_Galle_Road,2026-02-10 03:45:38.523367,97,35,2.77,,3
J2_Duplication_Road,2026-02-10 03:45:38.524575,61,59,1.03,,3
J3_Baseline_Road,2026-02-10 03:45:38.524969,69,45,1.53,,3
J4_Marine_Drive,2026-02-10 03:45:38.525203,34,16,2.12,,3
J1_Galle_Road,2026-02-10 03:45:40.527638,52,52,1.0,,3
J2_Duplication_Road,2026-02-10 03:45:40.528569,67,60,1.12,,3
J3_Baseline_Road,2026-02-10 03:45:40.528889,32,22,1.45,,3
J4_Marine_Drive,2026-02-10 03:45:40.529511,31,5,6.2,,3
J1_Galle_Road,2026-02-10 03:45:42.532228,75,58,1.29,,3
J2_Duplication_Road,2026-02-10 03:45:42.533344,57,48,1.19,,3
J3_Baseline_Road,2026-02-10 03:45:42.534482,36,46,0.78,,3
J4_Marine_Drive,2026-02-10 03:45:42.534871,54,54,1.0,,3
J1_Galle_Road,2026-02-10 03:45:44.537674,95,38,2.5,,3
J2_Duplication_Road,2026-02-10 03:45:44.538804,73,21,3.48,,3
J3_Baseline_Road,2026-02-10 03:45:44.540049,29,15,1.93,,3
J4_Marine_Drive,2026-02-10 03:45:44.540555,52,49,1.06,,3
J1_Galle_Road,2026-02-10 03:45:46.540131,96,37,2.59,,3
J2_Duplication_Road,2026-02-10 03:45:46.540554,33,25,1.32,,3
J3_Baseline_Road,2026-02-10 03:45:46.541139,58,59,0.98,,3
J4_Marine_Drive,2026-02-10 03:45:46.542329,37,23,1.61,,3
J1_Galle_Road,2026-02-10 03:45:48.545031,53,45,1.18,,3
J2_Duplication_Road,2026-02-10 03:45:48.546245,60,9,6.67,,3
J3_Baseline_Road,2026-02-10 03:45:48.546547,19,19,1.0,,3
J4_Marine_Drive,2026-02-10 03:45:48.547901,51,57,0.89,,3
J1_Galle_Road,2026-02-10 03:45:50.552239,61,43,1.42,,3
J2_Duplication_Road,2026-02-10 03:45:50.554059,77,16,4.81,,3
J3_Baseline_Road,2026-02-10 03:45:50.557103,45,18,2.5,,3
J4_Marine_Drive,2026-02-10 03:45:50.558300,18,54,0.33,,3
J1_Galle_Road,2026-02-10 03:45:52.560903,62,53,1.17,,3
J2_Duplication_Road,2026-02-10 03:45:52.561347,39,19,2.05,,3
J3_Baseline_Road,2026-02-10 03:45:52.561463,61,39,1.56,,3
J4_Marine_Drive,2026-02-10 03:45:52.561564,17,60,0.28,,3
J1_Galle_Road,2026-02-10 03:45:54.563916,95,59,1.61,,3
J2_Duplication_Road,2026-02-10 03:45:54.565779,54,37,1.46,,3
J3_Baseline_Road,2026-02-10 03:45:54.566477,38,45,0.84,,3
J4_Marine_Drive,2026-02-10 03:45:54.566967,46,55,0.84,,3
J1_Galle_Road,2026-02-10 03:45:56.569545,57,52,1.1,,3
J2_Duplication_Road,2026-02-10 03:45:56.570480,72,46,1.57,,3
J3_Baseline_Road,2026-02-10 03:45:56.571628,34,53,0.64,,3
J4_Marine_Drive,2026-02-10 03:45:56.572111,39,53,0.74,,3
J1_Galle_Road,2026-02-10 03:45:58.574224,64,52,1.23,,3
J2_Duplication_Road,2026-02-10 03:45:58.574631,51,24,2.12,,3
J3_Baseline_Road,2026-02-10 03:45:58.575440,58,49,1.18,,3
J4_Marine_Drive,2026-02-10 03:45:58.576539,21,60,0.35,,3
J1_Galle_Road,2026-02-10 03:46:00.580610,62,23,2.7,,3
J2_Duplication_Road,2026-02-10 03:46:00.581502,87,41,2.12,,3
J3_Baseline_Road,2026-02-10 03:46:00.582822,26,4,6.5,,3
J4_Marine_Drive,2026-02-10 03:46:00.583306,51,16,3.19,,3
J1_Galle_Road,2026-02-10 03:46:02.585705,57,30,1.9,,3
J2_Duplication_Road,2026-02-10 03:46:02.586231,82,7,11.71,,3
J3_Baseline_Road,2026-02-10 03:46:02.586422,25,23,1.09,,3
J4_Marine_Drive,2026-02-10 03:46:02.586640,17,23,0.74,,3
J1_Galle_Road,2026-02-10 03:46:04.589248,46,36,1.28,,3
J2_Duplication_Road,2026-02-10 03:46:04.590083,41,17,2.41,,3
J3_Baseline_Road,2026-02-10 03:46:04.590399,60,42,1.43,,3
J4_Marine_Drive,2026-02-10 03:46:04.592369,48,48,1.0,,3
J1_Galle_Road,2026-02-10 03:46:06.595405,46,38,1.21,,3
J2_Duplication_Road,2026-02-10 03:46:06.596607,53,36,1.47,,3
J3_Baseline_Road,2026-02-10 03:46:06.597937,51,7,7.29,,3
J4_Marine_Drive,2026-02-10 03:46:06.598222,28,44,0.64,,3
J1_Galle_Road,2026-02-10 03:46:08.601807,100,20,5.0,,3
J2_Duplication_Road,2026-02-10 03:46:08.603689,63,35,1.8,,3
J3_Baseline_Road,2026-02-10 03:46:08.604566,55,41,1.34,,3
J4_Marine_Drive,2026-02-10 03:46:08.606730,69,15,4.6,,3
J1_Galle_Road,2026-02-10 03:46:10.611124,74,16,4.62,,3
J2_Duplication_Road,2026-02-10 03:46:10.612500,47,35,1.34,,3
J3_Baseline_Road,2026-02-10 03:46:10.615498,57,17,3.35,,3
J4_Marine_Drive,2026-02-10 03:46:10.617576,25,35,0.71,,3
J1_Galle_Road,2026-02-10 03:46:12.620666,61,20,3.05,,3
J2_Duplication_Road,2026-02-10 03:46:12.621767,74,23,3.22,,3
J3_Baseline_Road,2026-02-10 03:46:12.622155,60,37,1.62,,3
J4_Marine_Drive,2026-02-10 03:46:12.622710,68,53,1.28,,3
J1_Galle_Road,2026-02-10 03:46:14.627507,60,37,1.62,,3
J2_Duplication_Road,2026-02-10 03:46:14.628673,70,39,1.79,,3
